t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
4.64827,0.236438,-0.0403955,0.00938142,0.0127476,-0.00034123,-0.000139676,-5.20417e-18,-0.674657,0.549401,0.231086,-0.00656341,0.0128206,0.027819,
4.65902,0.236713,-0.0393788,0.0116651,0.0127476,0.00101668,0.00228371,3.46945e-18,-0.674837,0.549045,0.231511,-0.00504674,0.011335,0.0267579,
4.66801,0.236616,-0.041083,0.0112894,0.0127476,-0.00170414,-0.000375748,0,-0.675797,0.547032,0.233801,-0.000128454,0.0124762,0.02751,
4.67809,0.236436,-0.0427639,0.0111646,0.0127476,-0.00168094,-0.000124731,1.73472e-18,-0.676096,0.546367,0.234609,-0.00107044,0.0123018,0.0269036,
4.69056,0.236743,-0.0426385,0.0112461,0.0127476,0.000125422,8.14343e-05,-5.20417e-18,-0.676096,0.546367,0.234609,-0.00107044,0.0123018,0.0269036,
4.69799,0.236459,-0.0437359,0.0135642,0.0127476,-0.00109738,0.00231811,-1.73472e-18,-0.677081,0.544016,0.237312,0.00156343,0.0146039,0.0285873,
4.70941,0.236578,-0.0444637,0.0132709,0.0127476,-0.000727856,-0.000293308,3.46945e-18,-0.677831,0.542704,0.239088,0.00205173,0.0160131,0.0292413,
4.72512,0.236694,-0.0448141,0.0130338,0.0127476,-0.00035038,-0.000237075,3.46945e-18,-0.677995,0.542412,0.239627,0.000649918,0.01658,0.0294288,
4.72877,0.237049,-0.0444919,0.0129134,0.0127476,0.000322237,-0.000120397,-1.73472e-18,-0.67885,0.540814,0.241263,-0.00197249,0.0149194,0.0244791,
4.7386,0.237258,-0.043007,0.0134539,0.0127476,0.00148488,0.000540531,0,-0.679299,0.539771,0.242743,-0.00128099,0.0177819,0.02942,
4.74831,0.237425,-0.0433085,0.0129139,0.0127476,-0.000301546,-0.000540015,0,-0.679762,0.538594,0.244191,-0.00333466,0.0140865,0.0285626,
4.75974,0.237649,-0.0429574,0.0140013,0.0127476,0.000351155,0.00108739,0,-0.679762,0.538594,0.244191,-0.00333466,0.0140865,0.0285626,
4.76795,0.237264,-0.0455913,0.0139099,0.0127476,-0.00263395,-9.14163e-05,0,-0.680891,0.536496,0.246982,-0.00092425,0.0196188,0.0294655,
4.77816,0.237449,-0.0458671,0.0133555,0.0127476,-0.000275821,-0.000554366,0,-0.681429,0.535481,0.248339,-0.00102679,0.0201381,0.0289077,
4.79596,0.237636,-0.0460276,0.0132834,0.0127476,-0.000160424,-7.21731e-05,1.73472e-18,-0.681429,0.535481,0.248339,-0.00102679,0.0201381,0.0289077,
4.7981,0.237853,-0.0455008,0.014379,0.0127476,0.00052681,0.00109562,-1.73472e-18,-0.682458,0.533195,0.251353,-0.0037101,0.0164685,0.028179,
4.8082,0.237127,-0.0428763,0.0152289,0.0127476,0.0026245,0.000849947,1.73472e-18,-0.682984,0.532043,0.252916,-0.00272413,0.0162663,0.0279747,
4.82655,0.237221,-0.0433516,0.0153711,0.0127476,-0.000475344,0.000142175,0,-0.683673,0.530799,0.254497,-0.00355875,0.0175659,0.0270027,
4.82824,0.236437,-0.0466385,0.0139599,0.0127476,-0.00328689,-0.00141118,-1.73472e-18,-0.68433,0.529612,0.25664,-0.00241607,0.0192618,0.030034,
4.84157,0.236484,-0.0471067,0.0137235,0.0127476,-0.000468244,-0.000236452,0,-0.684741,0.528919,0.257614,-0.00206892,0.0205631,0.0293442,
4.85498,0.236721,-0.0473444,0.013405,0.0127476,-0.000237678,-0.000318435,0,-0.68546,0.527444,0.25976,-0.00684759,0.0200416,0.0281217,
4.86644,0.237063,-0.0462983,0.0136317,0.0127476,0.00104615,0.000226624,0,-0.686004,0.526516,0.261236,-0.00148146,0.0250983,0.0310207,
4.87318,0.236706,-0.0463318,0.0133824,0.0127476,-3.35249e-05,-0.000249232,-1.73472e-18,-0.686222,0.526109,0.261886,-0.00285028,0.0238706,0.0298183,
4.88877,0.237024,-0.0460593,0.0137162,0.0127476,0.000272477,0.000333736,0,-0.686222,0.526109,0.261886,-0.00285028,0.0238706,0.0298183,
4.89282,0.23735,-0.0460802,0.0137152,0.0127476,-2.09031e-05,-9.7256e-07,3.46945e-18,-0.686222,0.526109,0.261886,-0.00285028,0.0238706,0.0298183,
4.90017,0.237696,-0.047179,0.0120012,0.0127476,-0.00109878,-0.00171403,-3.46945e-18,-0.688142,0.522559,0.267577,-0.00778022,0.0221511,0.0271631,
4.9092,0.237647,-0.0464273,0.012717,0.0127476,0.000751721,0.000715855,0,-0.688891,0.521204,0.269568,-0.0058732,0.0256643,0.0292893,
4.92432,0.237686,-0.0471521,0.01195,0.0127476,-0.000724872,-0.000767013,0,-0.689535,0.520144,0.271288,-0.00474828,0.0256055,0.0294074,
4.92929,0.238449,-0.0437209,0.0128881,0.0127476,0.00343128,0.000938065,1.73472e-18,-0.689936,0.519465,0.272451,-0.00528354,0.0252101,0.0300242,
4.93875,0.238674,-0.0436855,0.0130922,0.0127476,3.53839e-05,0.000204126,1.73472e-18,-0.690371,0.518472,0.274128,-0.0061745,0.0236354,0.0299885,
4.94984,0.238857,-0.0436116,0.0136115,0.0127476,7.38613e-05,0.000519347,-3.46945e-18,-0.690371,0.518472,0.274128,-0.0061745,0.0236354,0.0299885,
4.95973,0.239166,-0.0427289,0.0136104,0.0127476,0.000882697,-1.18039e-06,-1.73472e-18,-0.691603,0.516502,0.277383,-0.00987125,0.0248664,0.0295322,
4.97636,0.238643,-0.0441668,0.0120715,0.0127476,-0.00143785,-0.0015389,3.46945e-18,-0.69213,0.515589,0.279051,-0.0105895,0.0213502,0.0287737,
4.9782,0.238783,-0.0441369,0.0131229,0.0127476,2.98963e-05,0.00105145,0,-0.692689,0.514611,0.280629,-0.0106579,0.0205217,0.0276374,
4.98845,0.238927,-0.0443061,0.0134091,0.0127476,-0.000169202,0.000286193,-1.73472e-18,-0.69335,0.513512,0.282358,-0.00540616,0.0228743,0.0270681,
