t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
0.924083,0.237344,-0.0368832,0.0242704,-0.00671315,0.000350819,-0.000519175,-1.73472e-18,-1.11645,1.28058,0.379027,-0.0065122,0.0244684,0.0045032,
0.933854,0.237434,-0.0369562,0.0239752,-0.00671315,-7.3051e-05,-0.000295256,8.67362e-19,-1.11692,1.27991,0.38112,-0.00427787,0.024902,0.00445503,
0.943598,0.237434,-0.0376926,0.02393,-0.00671315,-0.000736355,-4.51949e-05,8.67362e-19,-1.11742,1.27934,0.383205,-0.00304774,0.0262483,0.00418169,
0.956108,0.237702,-0.0359325,0.0258603,-0.00671315,0.00176007,0.0019303,-8.67362e-19,-1.11798,1.27868,0.385254,-0.00292438,0.0247733,0.00579216,
0.962669,0.237756,-0.0360362,0.0264187,-0.00671315,-0.000103659,0.000558429,-8.67362e-19,-1.11873,1.2782,0.387214,0.000210411,0.0261627,0.00536836,
0.973851,0.237761,-0.0370043,0.0261415,-0.00671315,-0.000968167,-0.000277255,8.67362e-19,-1.11928,1.27739,0.389525,-0.00517915,0.0231749,0.0043224,
0.989085,0.237997,-0.0356737,0.0270438,-0.00671315,0.00133061,0.000902343,8.67362e-19,-1.11975,1.27691,0.391524,-0.00467321,0.0225403,0.00509059,
0.993524,0.237402,-0.0360521,0.0263644,-0.00671315,-0.000378375,-0.000679382,-1.73472e-18,-1.12025,1.27623,0.393515,-0.00285791,0.0224196,0.00676146,
1.00288,0.237728,-0.0360683,0.0263699,-0.00671315,-1.61891e-05,5.46339e-06,1.73472e-18,-1.12084,1.27561,0.39566,-0.00242087,0.0238045,0.00629261,
1.0184,0.237867,-0.0363125,0.0260697,-0.00671315,-0.000244208,-0.000300175,-1.73472e-18,-1.12149,1.27505,0.397874,-0.00179591,0.0225992,0.00533219,
1.02377,0.237136,-0.0400706,0.0259069,-0.00671315,-0.00375806,-0.000162799,1.73472e-18,-1.12194,1.27468,0.399131,-0.00214293,0.0232575,0.00494759,
1.03333,0.23749,-0.0396892,0.0257975,-0.00671315,0.000381382,-0.000109406,0,-1.12194,1.27468,0.399131,-0.00214293,0.0232575,0.00494759,
1.04334,0.237816,-0.0397073,0.0258024,-0.00671315,-1.81487e-05,4.9195e-06,-2.60209e-18,-1.12194,1.27468,0.399131,-0.00214293,0.0232575,0.00494759,
1.05307,0.238606,-0.0372706,0.026121,-0.00671315,0.00243676,0.000318576,1.73472e-18,-1.12372,1.27251,0.406188,-0.0024302,0.0247002,0.00495079,
1.06286,0.23822,-0.0375324,0.0260098,-0.00671315,-0.000261816,-0.000111183,8.67362e-19,-1.12427,1.27197,0.408348,-0.00318258,0.0250652,0.00376289,
1.07275,0.238355,-0.0374526,0.0259653,-0.00671315,7.97737e-05,-4.45584e-05,-8.67362e-19,-1.1246,1.27164,0.40973,-0.00379772,0.0231791,0.00480617,
1.08855,0.238536,-0.0382357,0.0272482,-0.00671315,-0.000783092,0.00128298,1.73472e-18,-1.12533,1.27102,0.411861,-0.00442206,0.0234091,0.00396991,
1.09286,0.238619,-0.038191,0.0272798,-0.00671315,4.47039e-05,3.15221e-05,0,-1.12576,1.27051,0.41391,-0.00416359,0.0246356,0.00537611,
1.10277,0.23875,-0.0383166,0.0270561,-0.00671315,-0.000125576,-0.000223621,-2.60209e-18,-1.12663,1.26958,0.416809,-0.00284792,0.0257719,0.00524926,
1.1192,0.238727,-0.038844,0.0268779,-0.00671315,-0.000527471,-0.000178249,0,-1.12707,1.26907,0.418838,-0.00437743,0.0254261,0.00439867,
1.12349,0.238631,-0.0370994,0.027626,-0.00671315,0.00174461,0.000748146,1.73472e-18,-1.12765,1.26851,0.42105,-0.00356573,0.0264031,0.00380095,
