t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
5.76183,0.229055,-0.0333232,0.0162242,-0.0293172,-0.000195754,-0.00149497,1.04083e-17,-0.386138,1.41261,0.216443,0.0119978,0.0192213,-0.0166929,
5.77193,0.229256,-0.0330876,0.0182409,-0.0293172,0.000235593,0.00201668,-1.04083e-17,-0.387051,1.41181,0.216938,0.0122401,0.0196974,-0.0157545,
5.7852,0.230953,-0.0358198,0.0166131,-0.0293172,-0.00273219,-0.0016278,1.04083e-17,-0.387781,1.41098,0.217431,0.0118658,0.0177858,-0.0157378,
5.79249,0.231143,-0.0358716,0.0172512,-0.0293172,-5.17844e-05,0.00063808,-3.46945e-18,-0.389036,1.40986,0.218295,0.0133783,0.0180955,-0.0152969,
5.80242,0.231301,-0.0364738,0.0173847,-0.0293172,-0.000602276,0.000133526,0,-0.389679,1.40926,0.21862,0.0135971,0.0192127,-0.015875,
5.81552,0.231523,-0.0337446,0.0197636,-0.0293172,0.00272927,0.00237889,0,-0.389679,1.40926,0.21862,0.0135971,0.0192127,-0.015875,
5.82222,0.231853,-0.0337655,0.0197674,-0.0293172,-2.09623e-05,3.75991e-06,-6.93889e-18,-0.391394,1.40764,0.219473,0.0160641,0.0243306,-0.0145503,
5.83393,0.232104,-0.0344055,0.0190367,-0.0293172,-0.000639947,-0.000730711,-3.46945e-18,-0.392274,1.40683,0.220077,0.0151981,0.0228129,-0.0146368,
5.84351,0.232391,-0.0347168,0.0186909,-0.0293172,-0.000311304,-0.000345792,6.93889e-18,-0.392274,1.40683,0.220077,0.0151981,0.0228129,-0.0146368,
5.85384,0.232018,-0.0376514,0.0184345,-0.0293172,-0.00293459,-0.000256334,-3.46945e-18,-0.394016,1.40526,0.221229,0.0118979,0.0240297,-0.014766,
5.86301,0.232414,-0.0371658,0.0183996,-0.0293172,0.000485574,-3.49827e-05,0,-0.395198,1.40423,0.222006,0.0103752,0.0254494,-0.0147052,
5.87207,0.232754,-0.0369464,0.0182101,-0.0293172,0.000219412,-0.000189496,1.04083e-17,-0.39602,1.40345,0.222647,0.0100887,0.0244145,-0.0145418,
5.88481,0.232466,-0.0331564,0.0203755,-0.0293172,0.00379002,0.00216544,-6.93889e-18,-0.396902,1.40258,0.223263,0.0100329,0.0249137,-0.0142266,
