t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
6.36816,0.215344,-0.0342703,0.0238856,0.0361662,0.00409987,0.00269058,-6.93889e-18,-0.688845,1.29639,0.343705,0.000154475,0.0320682,0.05605,
6.37777,0.215664,-0.0342889,0.0238893,0.0361662,-1.86721e-05,3.74408e-06,6.93889e-18,-0.688845,1.29639,0.343705,0.000154475,0.0320682,0.05605,
6.39313,0.215836,-0.0341636,0.0236302,0.0361662,0.000125302,-0.000259125,0,-0.6906,1.29449,0.348415,-0.00216573,0.0327556,0.0572803,
6.3979,0.215458,-0.0368801,0.0234158,0.0361662,-0.00271649,-0.000214424,0,-0.691142,1.29391,0.350069,0.000757005,0.0317494,0.0574191,
6.40843,0.215784,-0.0368996,0.0234187,0.0361662,-1.94674e-05,2.89732e-06,-6.93889e-18,-0.692202,1.29262,0.3532,-3.53498e-05,0.0310792,0.0569213,
6.41815,0.215796,-0.0370818,0.0238907,0.0361662,-0.000182171,0.000472034,6.93889e-18,-0.69297,1.29165,0.355528,0.00116929,0.0324072,0.0573,
6.43171,0.214887,-0.0374883,0.0242689,0.0361662,-0.000406545,0.000378241,-6.93889e-18,-0.69376,1.2908,0.357945,0.00171853,0.0343343,0.0577838,
6.43723,0.214933,-0.0379303,0.0240825,0.0361662,-0.000441981,-0.000186472,0,-0.69376,1.2908,0.357945,0.00171853,0.0343343,0.0577838,
6.44727,0.21502,-0.0381899,0.0237534,0.0361662,-0.000259565,-0.000329042,6.93889e-18,-0.694602,1.28983,0.36028,0.00149877,0.033053,0.0569913,
6.46214,0.215101,-0.0383121,0.0241934,0.0361662,-0.000122227,0.000439987,-6.93889e-18,-0.696255,1.28809,0.365287,0.00301918,0.0338832,0.0592521,
6.46731,0.215527,-0.0367404,0.0239457,0.0361662,0.00157171,-0.000247681,0,-0.696255,1.28809,0.365287,0.00301918,0.0338832,0.0592521,
6.47809,0.215853,-0.0367613,0.0239486,0.0361662,-2.08789e-05,2.8252e-06,0,-0.697907,1.28619,0.369947,0.000989754,0.0345371,0.0576864,
6.49399,0.215787,-0.0365857,0.0240238,0.0361662,0.000175502,7.52395e-05,6.93889e-18,-0.698751,1.28518,0.372386,-0.00036409,0.0350182,0.0576905,
